eid,nid_s,nid_e,type,lanes,capacity,maxmph,fft,length,geometry
277,180,189,residential,1,1900.0,25.0,6.8445458313411525,76.49246570564542,"LINESTRING (526255.7167031971 4195052.73474237, 526317.1895189391 4195098.322062158)"
278,189,180,residential,1,1900.0,25.0,6.8445458313411525,76.49246570564542,"LINESTRING (526317.1895189391 4195098.322062158, 526255.7167031971 4195052.73474237)"
279,189,125,residential,1,1900.0,25.0,6.504331532918177,72.69033899103907,"LINESTRING (526317.1895189391 4195098.322062158, 526375.7685000264 4195141.426322781)"
280,125,189,residential,1,1900.0,25.0,6.504331532918177,72.69033899103907,"LINESTRING (526375.7685000264 4195141.426322781, 526317.1895189391 4195098.322062158)"
281,125,253,residential,1,1900.0,25.0,6.52985368055475,72.9755663897491,"LINESTRING (526375.7685000264 4195141.426322781, 526435.1135240971 4195183.967625307)"
282,253,125,residential,1,1900.0,25.0,6.52985368055475,72.9755663897491,"LINESTRING (526435.1135240971 4195183.967625307, 526375.7685000264 4195141.426322781)"
283,253,88,residential,1,1900.0,25.0,6.638912129006307,74.19436889814827,"LINESTRING (526435.1135240971 4195183.967625307, 526496.5530247175 4195225.65070921)"
284,88,253,residential,1,1900.0,25.0,6.638912129006307,74.19436889814827,"LINESTRING (526496.5530247175 4195225.65070921, 526435.1135240971 4195183.967625307)"
285,88,190,residential,1,1900.0,25.0,6.446008051743671,72.03853432882957,"LINESTRING (526496.5530247175 4195225.65070921, 526555.9197499508 4195266.53979135)"
286,190,88,residential,1,1900.0,25.0,6.446008051743671,72.03853432882957,"LINESTRING (526555.9197499508 4195266.53979135, 526496.5530247175 4195225.65070921)"
287,190,191,residential,1,1900.0,25.0,6.524795417503002,72.91903685184401,"LINESTRING (526555.9197499508 4195266.53979135, 526614.4685316799 4195310.067303659)"
288,191,190,residential,1,1900.0,25.0,6.524795417503002,72.91903685184401,"LINESTRING (526614.4685316799 4195310.067303659, 526555.9197499508 4195266.53979135)"
289,191,216,residential,1,1900.0,25.0,6.838169443965912,76.42120522983808,"LINESTRING (526614.4685316799 4195310.067303659, 526676.9179913251 4195354.195973767)"
290,216,191,residential,1,1900.0,25.0,6.838169443965912,76.42120522983808,"LINESTRING (526676.9179913251 4195354.195973767, 526614.4685316799 4195310.067303659)"
291,11,110,residential,1,1900.0,25.0,11.22688144063291,125.46805365034542,"LINESTRING (527437.4141073255 4195253.553528326, 527435.70041124 4195258.629381716, 527431.5333711765 4195261.256091176, 527423.9553724929 4195266.50094976, 527421.0975806898 4195271.950215857, 527421.6369036762 4195278.919785132, 527423.7090748394 4195282.31074115, 527433.7088754834 4195288.934719383, 527457.3040344644 4195299.554101177, 527465.9794943242 4195305.230595607, 527466.9062727143 4195309.372198046, 527465.3777767719 4195314.271143343, 527461.0204931014 4195318.583666488, 527439.237964939 4195331.125956958)"
292,110,11,residential,1,1900.0,25.0,11.226881440632907,125.4680536503454,"LINESTRING (527439.237964939 4195331.125956958, 527461.0204931014 4195318.583666488, 527465.3777767719 4195314.271143343, 527466.9062727143 4195309.372198046, 527465.9794943242 4195305.230595607, 527457.3040344644 4195299.554101177, 527433.7088754834 4195288.934719383, 527423.7090748394 4195282.31074115, 527421.6369036762 4195278.919785132, 527421.0975806898 4195271.950215857, 527423.9553724929 4195266.50094976, 527431.5333711765 4195261.256091176, 527435.70041124 4195258.629381716, 527437.4141073255 4195253.553528326)"
293,18,69,residential,1,1900.0,25.0,10.777784217452046,120.44908602427408,"LINESTRING (527160.9982684413 4195182.511884989, 527240.3405409028 4195187.579267069, 527280.7900218334 4195195.291730417)"
294,69,18,residential,1,1900.0,25.0,10.777784217452046,120.44908602427408,"LINESTRING (527280.7900218334 4195195.291730417, 527240.3405409028 4195187.579267069, 527160.9982684413 4195182.511884989)"
295,183,6,residential,1,1900.0,30.0,192.54261868208098,2582.154027922409,"LINESTRING (526953.0249199345 4196927.119264068, 526883.1009267005 4197000.694852199, 526855.9509381215 4197030.096873263, 526787.5549116018 4197101.936337383, 526710.3341172854 4197195.849235629, 526650.4336552657 4197329.007395793, 526591.8494695773 4197452.56183713, 526554.8317810048 4197522.752081774, 526521.2876266028 4197576.233271589, 526484.8272118202 4197648.389491759, 526450.3663843911 4197716.602439854, 526403.6657965102 4197786.906369979, 526360.7851719271 4197852.929012132, 526357.3011269893 4197938.783582473, 526351.5092881513 4198023.565603767, 526319.7216226977 4198114.000322334, 526286.0474059574 4198192.801342327, 526292.1355974923 4198228.991252747, 526300.7399076314 4198267.042145744, 526302.118551793 4198308.420606461, 526284.62641776 4198416.498396439, 526265.6206764235 4198506.197713818, 526219.8279005132 4198541.866390762, 526187.6650793526 4198572.06455515, 526173.2071273391 4198589.27141347, 526168.9638013702 4198610.926811167, 526162.6676348307 4198653.512325169, 526148.3317776336 4198690.335957506, 526111.7893429344 4198754.948897357, 526068.7705203604 4198839.091164265, 526046.603860994 4198879.318488697, 526014.3548651999 4198915.131242156, 525982.7842214078 4198933.87073426, 525952.6854894881 4198959.571711683, 525930.695453631 4198988.70469287, 525876.6562728711 4199057.55717801, 525876.0973050426 4199070.381485221, 525878.6690259158 4199104.662740387, 525891.1038263832 4199126.54851803, 525918.6588793684 4199149.114567529)"
296,6,183,residential,1,1900.0,30.0,192.5426186820811,2582.1540279224105,"LINESTRING (525918.6588793684 4199149.114567529, 525891.1038263832 4199126.54851803, 525878.6690259158 4199104.662740387, 525876.0973050426 4199070.381485221, 525876.6562728711 4199057.55717801, 525930.695453631 4198988.70469287, 525952.6854894881 4198959.571711683, 525982.7842214078 4198933.87073426, 526014.3548651999 4198915.131242156, 526046.603860994 4198879.318488697, 526068.7705203604 4198839.091164265, 526111.7893429344 4198754.948897357, 526148.3317776336 4198690.335957506, 526162.6676348307 4198653.512325169, 526168.9638013702 4198610.926811167, 526173.2071273391 4198589.27141347, 526187.6650793526 4198572.06455515, 526219.8279005132 4198541.866390762, 526265.6206764235 4198506.197713818, 526284.62641776 4198416.498396439, 526302.118551793 4198308.420606461, 526300.7399076314 4198267.042145744, 526292.1355974923 4198228.991252747, 526286.0474059574 4198192.801342327, 526319.7216226977 4198114.000322334, 526351.5092881513 4198023.565603767, 526357.3011269893 4197938.783582473, 526360.7851719271 4197852.929012132, 526403.6657965102 4197786.906369979, 526450.3663843911 4197716.602439854, 526484.8272118202 4197648.389491759, 526521.2876266028 4197576.233271589, 526554.8317810048 4197522.752081774, 526591.8494695773 4197452.56183713, 526650.4336552657 4197329.007395793, 526710.3341172854 4197195.849235629, 526787.5549116018 4197101.936337383, 526855.9509381215 4197030.096873263, 526883.1009267005 4197000.694852199, 526953.0249199345 4196927.119264068)"
297,177,172,residential,1,1900.0,25.0,4.436232656072569,49.57792418498624,"LINESTRING (530924.3644274556 4194989.136735123, 530898.4653673457 4194946.92173518)"
298,172,177,residential,1,1900.0,25.0,4.436232656072569,49.57792418498624,"LINESTRING (530898.4653673457 4194946.92173518, 530924.3644274556 4194989.136735123)"
299,141,174,residential,1,1900.0,25.0,21.123535729431527,236.0699120410318,"LINESTRING (526063.4865162687 4194429.395351784, 526203.412973091 4194239.481849033)"
300,174,141,residential,1,1900.0,25.0,21.123535729431527,236.0699120410318,"LINESTRING (526203.412973091 4194239.481849033, 526063.4865162687 4194429.395351784)"
301,48,184,residential,1,1900.0,25.0,10.893654491589603,121.74401532844884,"LINESTRING (525955.0457364583 4194590.197320035, 525993.4921780201 4194526.610765745, 526024.7901001327 4194491.09460781)"
302,184,48,residential,1,1900.0,25.0,10.893654491589603,121.74401532844884,"LINESTRING (526024.7901001327 4194491.09460781, 525993.4921780201 4194526.610765745, 525955.0457364583 4194590.197320035)"
303,12,225,residential,1,1900.0,25.0,7.273833366140208,81.29004655945694,"LINESTRING (525612.0336551239 4194932.047689351, 525659.7050751328 4194866.28044547)"
304,225,12,residential,1,1900.0,25.0,7.273833366140208,81.29004655945694,"LINESTRING (525659.7050751328 4194866.28044547, 525612.0336551239 4194932.047689351)"
305,225,226,residential,1,1900.0,25.0,4.041205791408903,45.16322967600472,"LINESTRING (525659.7050751328 4194866.28044547, 525683.5624091595 4194827.988112729)"
306,226,225,residential,1,1900.0,25.0,4.041205791408903,45.16322967600472,"LINESTRING (525683.5624091595 4194827.988112729, 525659.7050751328 4194866.28044547)"
307,229,235,residential,1,1900.0,25.0,3.323404580749931,37.14131180990088,"LINESTRING (525752.3001022571 4194336.655626297, 525735.7194081555 4194369.833521318)"
308,235,229,residential,1,1900.0,25.0,3.323404580749931,37.14131180990088,"LINESTRING (525735.7194081555 4194369.833521318, 525752.3001022571 4194336.655626297)"
309,235,44,residential,1,1900.0,25.0,6.234182813590778,69.6712428876931,"LINESTRING (525735.7194081555 4194369.833521318, 525717.4270772554 4194393.741643826, 525703.8149929269 4194430.801116209)"
310,44,235,residential,1,1900.0,25.0,6.234182813590778,69.6712428876931,"LINESTRING (525703.8149929269 4194430.801116209, 525717.4270772554 4194393.741643826, 525735.7194081555 4194369.833521318)"
311,44,153,residential,1,1900.0,25.0,7.277022242830336,81.32568443037925,"LINESTRING (525703.8149929269 4194430.801116209, 525668.4968450796 4194503.929521087)"
312,153,44,residential,1,1900.0,25.0,7.277022242830336,81.32568443037925,"LINESTRING (525668.4968450796 4194503.929521087, 525703.8149929269 4194430.801116209)"
313,110,103,residential,1,1900.0,25.0,10.317937559691025,115.30998613870165,"LINESTRING (527439.237964939 4195331.125956958, 527435.9942873326 4195341.555658268, 527436.5902710017 4195357.856456892, 527435.3242400932 4195371.022187917, 527427.1031270301 4195397.722951697, 527419.281454913 4195418.034241629, 527408.2442294967 4195440.398492576)"
314,103,110,residential,1,1900.0,25.0,10.317937559691025,115.30998613870165,"LINESTRING (527408.2442294967 4195440.398492576, 527419.281454913 4195418.034241629, 527427.1031270301 4195397.722951697, 527435.3242400932 4195371.022187917, 527436.5902710017 4195357.856456892, 527435.9942873326 4195341.555658268, 527439.237964939 4195331.125956958)"
315,45,47,residential,1,1900.0,25.0,6.417955883253312,71.72503222232133,"LINESTRING (531708.3062446798 4194762.526184539, 531712.4738590578 4194771.540510365, 531715.4914297631 4194780.117677971, 531715.8965648207 4194793.566634028, 531715.0572079878 4194812.81357042, 531713.8079973576 4194819.832005111, 531710.8413168078 4194832.19168844)"
316,47,45,residential,1,1900.0,25.0,6.417955883253311,71.7250322223213,"LINESTRING (531710.8413168078 4194832.19168844, 531713.8079973576 4194819.832005111, 531715.0572079878 4194812.81357042, 531715.8965648207 4194793.566634028, 531715.4914297631 4194780.117677971, 531712.4738590578 4194771.540510365, 531708.3062446798 4194762.526184539)"
317,47,39,residential,1,1900.0,25.0,5.500279663891818,61.469374875858485,"LINESTRING (531710.8413168078 4194832.19168844, 531712.5092169723 4194837.390694482, 531713.4092835496 4194843.352300929, 531713.6838918639 4194851.907767222, 531711.5286450656 4194893.140317901)"
318,39,47,residential,1,1900.0,25.0,5.500279663891818,61.469374875858485,"LINESTRING (531711.5286450656 4194893.140317901, 531713.6838918639 4194851.907767222, 531713.4092835496 4194843.352300929, 531712.5092169723 4194837.390694482, 531710.8413168078 4194832.19168844)"
319,156,17,residential,1,1900.0,25.0,10.003890384828763,111.8002948684484,"LINESTRING (527361.0298178106 4195242.203142384, 527295.7933500595 4195246.479278034, 527264.5792388726 4195250.69145722, 527249.8770436065 4195254.315088349)"
320,17,156,residential,1,1900.0,25.0,10.003890384828763,111.8002948684484,"LINESTRING (527249.8770436065 4195254.315088349, 527264.5792388726 4195250.69145722, 527295.7933500595 4195246.479278034, 527361.0298178106 4195242.203142384)"
321,64,65,residential,1,1900.0,25.0,4.293751041447188,47.98559500946791,"LINESTRING (526018.255808154 4195128.900614846, 526045.958589472 4195089.767189524)"
322,65,64,residential,1,1900.0,25.0,4.293751041447188,47.98559500946791,"LINESTRING (526045.958589472 4195089.767189524, 526018.255808154 4195128.900614846)"
323,160,29,unclassified,1,1900.0,25.0,201.2622236244957,2249.24255279946,"LINESTRING (534057.1033073271 4195950.136573727, 534052.1530570094 4195944.069098204, 534048.1521834994 4195935.886375071, 534046.5028270109 4195920.290694626, 534046.6922253725 4195906.44460536, 534047.5935937804 4195888.385277056, 534050.8353006878 4195871.95557579, 534052.9685197028 4195857.851274904, 534051.8382236304 4195846.385184949, 534048.0213186976 4195836.228272825, 534041.5843094409 4195826.182531266, 534033.8031900056 4195818.039598645, 534023.398868549 4195810.751217011, 534008.7767914494 4195805.142925764, 534003.4950862235 4195800.538680324, 533998.9063158011 4195794.184262246, 533994.1352906049 4195778.786462313, 533989.4591011984 4195770.190446981, 533981.2575826392 4195761.646394117, 533968.6865975831 4195755.325485907, 533953.3434137115 4195749.74759346, 533941.1819067299 4195742.185755782, 533930.7990312577 4195733.921201088, 533918.7487374286 4195722.842663848, 533913.5827492751 4195715.74252579, 533909.9374748617 4195706.540583375, 533909.0325027247 4195697.926928368, 533911.4204164767 4195690.203416918, 533917.8159640919 4195680.599196654, 533922.5663283317 4195671.309936681, 533924.1104894306 4195663.549652458, 533922.9497512007 4195653.015460416, 533918.1215640268 4195642.876620616, 533907.9771992221 4195632.1721299, 533889.9358813623 4195617.862338499, 533870.7730696858 4195604.757336536, 533862.9070860714 4195597.912365547, 533858.1022179332 4195590.614042001, 533856.730540787 4195580.045704616, 533857.4990882687 4195521.698987433, 533857.8110196777 4195497.268548684, 533857.9377134289 4195487.882495844, 533858.2907703543 4195470.519898005, 533858.5327210341 4195458.771034734, 533861.2143570398 4195437.412670886, 533865.2880638344 4195421.696440833, 533875.0284878787 4195402.59738239, 533894.6082938983 4195372.388283817, 533899.0138181903 4195361.488777717, 533902.3799864165 4195346.823689844, 533905.6794188205 4195318.544466639, 533908.0937410741 4195304.463493865, 533912.0285215238 4195294.738144325, 533916.0586767937 4195289.584430392, 533922.3144389103 4195286.215163735, 533931.7536736968 4195284.723074988, 533943.5416315867 4195285.004862539, 533953.6764049 4195287.509964992, 533960.0295115593 4195290.354465146, 533964.846104452 4195294.845796736, 533967.7639073345 4195301.426266039, 533968.5625400004 4195308.120005098, 533966.759975265 4195316.689159965, 533960.0761445116 4195336.377720878, 533957.7857265243 4195348.118096775, 533957.3859450531 4195359.733159931, 533960.1081508481 4195385.929206544, 533961.5302806356 4195411.875775144, 533961.4061695178 4195441.821323744, 533958.6492962482 4195508.847372698, 533958.6999016207 4195526.333688683, 533961.245985318 4195537.73905102, 533966.3985190691 4195545.981971088, 533972.2722509066 4195549.900736779, 533977.9876004796 4195551.732944167, 533986.831570443 4195551.680836207, 533993.4636976355 4195548.668232, 533998.3479210933 4195545.293337453, 534008.1701889943 4195536.169397591, 534021.4208851515 4195524.951597349, 534028.5140896242 4195520.997838514, 534034.7702652331 4195519.614708445, 534041.8420930336 4195520.809066591, 534046.4167705082 4195526.35349341, 534053.1907106064 4195539.995491244, 534064.8542421222 4195557.430191938, 534077.2214966384 4195570.518497813, 534093.3609246991 4195581.28140982, 534120.6883619959 4195596.950623543, 534133.8888650669 4195606.236814267, 534145.5357728335 4195614.939603616, 534153.3093824609 4195618.577936452, 534161.3831653105 4195619.798762997, 534171.2484164132 4195617.254678645, 534213.4054210446 4195601.453321874, 534219.8876865063 4195598.551227367, 534225.7330936008 4195594.481478287, 534234.2118493633 4195580.836432055, 534238.4089082779 4195565.209654975, 534243.5539664172 4195554.135891642, 534253.1028208992 4195541.083382527, 534259.1033433622 4195535.6717799, 534269.5904717406 4195529.502264839, 534300.9227064833 4195520.868031351, 534319.7672810203 4195513.291163893, 534330.167505053 4195506.899457095, 534356.0913921084 4195488.257066232, 534372.3718288832 4195484.220055437, 534383.1800197107 4195485.374895594, 534390.7299755784 4195487.847513542, 534398.9701590872 4195493.429704233, 534421.6449635233 4195515.826316502, 534428.5739229515 4195519.627792967, 534436.039188923 4195521.323430002, 534443.7803048673 4195520.135467284, 534457.7030448752 4195512.31633667, 534465.7396347575 4195503.584865356, 534471.2432112203 4195490.959414554, 534478.1955547006 4195426.525238889, 534483.1778098244 4195412.45522237, 534487.3380696087 4195405.704616652, 534492.724876277 4195399.957745031, 534501.360167088 4195395.223117229, 534509.1042157778 4195393.369512547, 534539.9668136224 4195392.057075866, 534547.2750649586 4195389.314051387, 534553.4493756243 4195384.458157314, 534561.2393074171 4195371.73144965, 534569.5927690985 4195350.463782585, 534579.6520540353 4195341.62999771, 534586.3412411468 4195339.772017074, 534613.9170792643 4195338.23518439, 534621.7691640396 4195337.880000406, 534628.9659738636 4195334.481957938, 534633.8489269364 4195329.420955997, 534638.0391500352 4195321.860599311, 534645.1335801253 4195296.937352872, 534655.8997740325 4195281.050068614, 534712.0716485817 4195224.025077054, 534720.6998717574 4195216.882979478, 534731.4141659609 4195213.300206094, 534741.4474897817 4195214.818376497, 534749.7336009312 4195219.946206358, 534756.5863015861 4195227.242638058, 534785.6760172183 4195260.596265378, 534796.1815370989 4195268.90680059, 534807.7998115094 4195276.023785803)"
324,29,160,unclassified,1,1900.0,25.0,201.26222362449548,2249.242552799458,"LINESTRING (534807.7998115094 4195276.023785803, 534796.1815370989 4195268.90680059, 534785.6760172183 4195260.596265378, 534756.5863015861 4195227.242638058, 534749.7336009312 4195219.946206358, 534741.4474897817 4195214.818376497, 534731.4141659609 4195213.300206094, 534720.6998717574 4195216.882979478, 534712.0716485817 4195224.025077054, 534655.8997740325 4195281.050068614, 534645.1335801253 4195296.937352872, 534638.0391500352 4195321.860599311, 534633.8489269364 4195329.420955997, 534628.9659738636 4195334.481957938, 534621.7691640396 4195337.880000406, 534613.9170792643 4195338.23518439, 534586.3412411468 4195339.772017074, 534579.6520540353 4195341.62999771, 534569.5927690985 4195350.463782585, 534561.2393074171 4195371.73144965, 534553.4493756243 4195384.458157314, 534547.2750649586 4195389.314051387, 534539.9668136224 4195392.057075866, 534509.1042157778 4195393.369512547, 534501.360167088 4195395.223117229, 534492.724876277 4195399.957745031, 534487.3380696087 4195405.704616652, 534483.1778098244 4195412.45522237, 534478.1955547006 4195426.525238889, 534471.2432112203 4195490.959414554, 534465.7396347575 4195503.584865356, 534457.7030448752 4195512.31633667, 534443.7803048673 4195520.135467284, 534436.039188923 4195521.323430002, 534428.5739229515 4195519.627792967, 534421.6449635233 4195515.826316502, 534398.9701590872 4195493.429704233, 534390.7299755784 4195487.847513542, 534383.1800197107 4195485.374895594, 534372.3718288832 4195484.220055437, 534356.0913921084 4195488.257066232, 534330.167505053 4195506.899457095, 534319.7672810203 4195513.291163893, 534300.9227064833 4195520.868031351, 534269.5904717406 4195529.502264839, 534259.1033433622 4195535.6717799, 534253.1028208992 4195541.083382527, 534243.5539664172 4195554.135891642, 534238.4089082779 4195565.209654975, 534234.2118493633 4195580.836432055, 534225.7330936008 4195594.481478287, 534219.8876865063 4195598.551227367, 534213.4054210446 4195601.453321874, 534171.2484164132 4195617.254678645, 534161.3831653105 4195619.798762997, 534153.3093824609 4195618.577936452, 534145.5357728335 4195614.939603616, 534133.8888650669 4195606.236814267, 534120.6883619959 4195596.950623543, 534093.3609246991 4195581.28140982, 534077.2214966384 4195570.518497813, 534064.8542421222 4195557.430191938, 534053.1907106064 4195539.995491244, 534046.4167705082 4195526.35349341, 534041.8420930336 4195520.809066591, 534034.7702652331 4195519.614708445, 534028.5140896242 4195520.997838514, 534021.4208851515 4195524.951597349, 534008.1701889943 4195536.169397591, 533998.3479210933 4195545.293337453, 533993.4636976355 4195548.668232, 533986.831570443 4195551.680836207, 533977.9876004796 4195551.732944167, 533972.2722509066 4195549.900736779, 533966.3985190691 4195545.981971088, 533961.245985318 4195537.73905102, 533958.6999016207 4195526.333688683, 533958.6492962482 4195508.847372698, 533961.4061695178 4195441.821323744, 533961.5302806356 4195411.875775144, 533960.1081508481 4195385.929206544, 533957.3859450531 4195359.733159931, 533957.7857265243 4195348.118096775, 533960.0761445116 4195336.377720878, 533966.759975265 4195316.689159965, 533968.5625400004 4195308.120005098, 533967.7639073345 4195301.426266039, 533964.846104452 4195294.845796736, 533960.0295115593 4195290.354465146, 533953.6764049 4195287.509964992, 533943.5416315867 4195285.004862539, 533931.7536736968 4195284.723074988, 533922.3144389103 4195286.215163735, 533916.0586767937 4195289.584430392, 533912.0285215238 4195294.738144325, 533908.0937410741 4195304.463493865, 533905.6794188205 4195318.544466639, 533902.3799864165 4195346.823689844, 533899.0138181903 4195361.488777717, 533894.6082938983 4195372.388283817, 533875.0284878787 4195402.59738239, 533865.2880638344 4195421.696440833, 533861.2143570398 4195437.412670886, 533858.5327210341 4195458.771034734, 533858.2907703543 4195470.519898005, 533857.9377134289 4195487.882495844, 533857.8110196777 4195497.268548684, 533857.4990882687 4195521.698987433, 533856.730540787 4195580.045704616, 533858.1022179332 4195590.614042001, 533862.9070860714 4195597.912365547, 533870.7730696858 4195604.757336536, 533889.9358813623 4195617.862338499, 533907.9771992221 4195632.1721299, 533918.1215640268 4195642.876620616, 533922.9497512007 4195653.015460416, 533924.1104894306 4195663.549652458, 533922.5663283317 4195671.309936681, 533917.8159640919 4195680.599196654, 533911.4204164767 4195690.203416918, 533909.0325027247 4195697.926928368, 533909.9374748617 4195706.540583375, 533913.5827492751 4195715.74252579, 533918.7487374286 4195722.842663848, 533930.7990312577 4195733.921201088, 533941.1819067299 4195742.185755782, 533953.3434137115 4195749.74759346, 533968.6865975831 4195755.325485907, 533981.2575826392 4195761.646394117, 533989.4591011984 4195770.190446981, 533994.1352906049 4195778.786462313, 533998.9063158011 4195794.184262246, 534003.4950862235 4195800.538680324, 534008.7767914494 4195805.142925764, 534023.398868549 4195810.751217011, 534033.8031900056 4195818.039598645, 534041.5843094409 4195826.182531266, 534048.0213186976 4195836.228272825, 534051.8382236304 4195846.385184949, 534052.9685197028 4195857.851274904, 534050.8353006878 4195871.95557579, 534047.5935937804 4195888.385277056, 534046.6922253725 4195906.44460536, 534046.5028270109 4195920.290694626, 534048.1521834994 4195935.886375071, 534052.1530570094 4195944.069098204, 534057.1033073271 4195950.136573727)"
325,183,222,residential,1,1900.0,25.0,16.47350257116799,184.10262149271335,"LINESTRING (526953.0249199345 4196927.119264068, 526874.5112260538 4196821.923154918, 526827.4779056431 4196797.91443073)"
326,222,183,residential,1,1900.0,25.0,16.47350257116799,184.10262149271335,"LINESTRING (526827.4779056431 4196797.91443073, 526874.5112260538 4196821.923154918, 526953.0249199345 4196927.119264068)"
327,114,152,residential,1,1900.0,25.0,7.73644994745216,86.46010222901384,"LINESTRING (525933.3173399243 4194485.678921532, 525886.5606117817 4194558.304250057)"
328,152,114,residential,1,1900.0,25.0,7.73644994745216,86.46010222901384,"LINESTRING (525886.5606117817 4194558.304250057, 525933.3173399243 4194485.678921532)"
329,116,150,residential,1,1900.0,25.0,20.194765781393222,225.6902747138268,"LINESTRING (526134.1856964348 4194202.56936839, 526009.7842558078 4194390.624887009)"
330,150,116,residential,1,1900.0,25.0,20.194765781393222,225.6902747138268,"LINESTRING (526009.7842558078 4194390.624887009, 526134.1856964348 4194202.56936839)"
331,150,123,residential,1,1900.0,25.0,4.886606043929183,54.61115382129172,"LINESTRING (526009.7842558078 4194390.624887009, 525975.2028856499 4194432.85435506)"
332,123,150,residential,1,1900.0,25.0,4.886606043929183,54.61115382129172,"LINESTRING (525975.2028856499 4194432.85435506, 526009.7842558078 4194390.624887009)"
333,83,163,residential,1,1900.0,25.0,10.399357091936086,116.21990491658566,"LINESTRING (531811.7516835005 4194533.489055477, 531713.8664719193 4194470.66618459)"
334,163,83,residential,1,1900.0,25.0,10.399357091936086,116.21990491658566,"LINESTRING (531713.8664719193 4194470.66618459, 531811.7516835005 4194533.489055477)"
335,137,93,residential,1,1900.0,25.0,38.17789665278145,426.6640216001503,"LINESTRING (527564.8902248193 4195547.992004848, 527589.7593339238 4195561.167951645, 527596.9482316044 4195561.780187957, 527604.740022099 4195560.874421254, 527612.8687500895 4195561.722834281, 527615.3354956128 4195565.370359089, 527615.9082553703 4195570.187594195, 527609.1740193086 4195593.797640232, 527593.0261488744 4195643.12791211, 527592.5222041404 4195651.813739418, 527598.6018797392 4195665.925075276, 527608.2352764066 4195676.753113497, 527613.6377442859 4195683.117747368, 527616.4240406549 4195696.274916718, 527621.2415162793 4195701.450401605, 527655.8575005446 4195715.069918026, 527664.459154433 4195716.397071392, 527680.271817854 4195711.746082976, 527692.5180263018 4195714.139612317, 527699.5861672063 4195716.626617151, 527705.3469140251 4195720.995390739, 527707.9171578661 4195727.805420663, 527712.7388715539 4195731.705028846, 527718.5056044253 4195734.298603469, 527724.4009193778 4195735.261625606, 527757.507658698 4195740.188945355, 527796.1628506402 4195744.658114299, 527814.5528025393 4195744.720478632, 527830.6377192084 4195742.744641889)"
336,200,66,residential,1,1900.0,25.0,12.825561846621401,143.33439703421325,"LINESTRING (531391.7403352986 4194732.405356915, 531310.8231364342 4194614.24282721)"
337,66,200,residential,1,1900.0,25.0,12.825561846621401,143.33439703421325,"LINESTRING (531310.8231364342 4194614.24282721, 531391.7403352986 4194732.405356915)"
338,173,72,residential,1,1900.0,25.0,4.447226499490453,49.70078787986648,"LINESTRING (530670.0735789015 4195152.235373309, 530645.2403949704 4195109.248491685)"
339,72,173,residential,1,1900.0,25.0,4.447226499490453,49.70078787986648,"LINESTRING (530645.2403949704 4195109.248491685, 530670.0735789015 4195152.235373309)"
340,223,157,residential,1,1900.0,25.0,13.111099667414345,146.5254768374424,"LINESTRING (531284.3729410334 4194806.477174133, 531206.0343036689 4194682.822289912)"
341,157,223,residential,1,1900.0,25.0,13.111099667414345,146.5254768374424,"LINESTRING (531206.0343036689 4194682.822289912, 531284.3729410334 4194806.477174133)"
342,25,250,residential,1,1900.0,25.0,2.2466678109127756,25.108044377657304,"LINESTRING (526014.8362084737 4194882.233471235, 525989.7902107812 4194884.594994035)"
343,250,25,residential,1,1900.0,25.0,2.2466678109127756,25.108044377657304,"LINESTRING (525989.7902107812 4194884.594994035, 526014.8362084737 4194882.233471235)"
344,250,14,residential,1,1900.0,25.0,22.85242050034715,255.39137796543528,"LINESTRING (525989.7902107812 4194884.594994035, 525912.5586221261 4194864.268391128, 525890.0663912921 4194859.726011246, 525865.0285671236 4194865.061440426, 525842.5768657099 4194872.757265663, 525829.3919122281 4194883.134072406, 525780.1719918576 4194954.465236058)"
345,14,250,residential,1,1900.0,25.0,22.85242050034715,255.39137796543525,"LINESTRING (525780.1719918576 4194954.465236058, 525829.3919122281 4194883.134072406, 525842.5768657099 4194872.757265663, 525865.0285671236 4194865.061440426, 525890.0663912921 4194859.726011246, 525912.5586221261 4194864.268391128, 525989.7902107812 4194884.594994035)"
346,176,79,residential,1,1900.0,25.0,3.2113447899156493,35.8889672543099,"LINESTRING (530858.221102142 4195027.665303132, 530839.1169868517 4194997.325733969)"
347,79,176,residential,1,1900.0,25.0,3.2113447899156493,35.8889672543099,"LINESTRING (530839.1169868517 4194997.325733969, 530858.221102142 4195027.665303132)"
348,175,205,residential,1,1900.0,25.0,3.2612995714730117,36.44724599321649,"LINESTRING (530736.2000848531 4195112.99513991, 530713.8104845354 4195084.263446317)"
349,205,175,residential,1,1900.0,25.0,3.2612995714730117,36.44724599321649,"LINESTRING (530713.8104845354 4195084.263446317, 530736.2000848531 4195112.99513991)"
350,32,40,residential,1,1900.0,25.0,22.679804145599903,253.46227252570296,"LINESTRING (531498.7487098451 4195177.777791928, 531526.0699566059 4195212.666268059, 531538.9737566572 4195224.576668049, 531548.5018559322 4195229.583974562, 531558.0390862691 4195232.216952164, 531568.6642926877 4195233.12327628, 531611.8855581913 4195227.742175719, 531661.9829681356 4195222.032802572, 531697.5893394247 4195214.825329854, 531715.8289697461 4195208.627059506, 531724.7507552058 4195202.181966652)"
